subscriber_type,trip_id,start_date,subscriber_type_1,start_station_name,start_station_id,station_id,name,landmark
Subscriber,1208506,2016-05-19 18:16:00.000000 UTC,Subscriber,Sequoia Hospital,21,21,Franklin at Maple,Redwood City
Subscriber,1148230,2016-04-04 13:28:00.000000 UTC,Subscriber,Sequoia Hospital,21,21,Franklin at Maple,Redwood City
Subscriber,1250014,2016-06-22 09:17:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1176030,2016-04-25 17:10:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1198741,2016-05-12 16:31:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1198125,2016-05-12 09:47:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1193852,2016-05-10 06:46:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1167527,2016-04-19 08:42:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1225256,2016-06-03 08:31:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1186593,2016-05-03 17:46:00.000000 UTC,Subscriber,Redwood City Public Library,24,24,Redwood City Public Library,Redwood City
Subscriber,1201515,2016-05-15 10:18:00.000000 UTC,Subscriber,Redwood City Public Library,24,24,Redwood City Public Library,Redwood City
Subscriber,1153577,2016-04-07 17:12:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1182521,2016-04-29 17:09:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1179406,2016-04-27 17:16:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1163852,2016-04-15 16:34:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1188165,2016-05-04 17:14:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1162391,2016-04-14 17:11:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1177736,2016-04-26 17:14:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1155081,2016-04-08 17:14:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1146137,2016-04-01 16:43:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1191136,2016-05-06 16:49:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1172223,2016-04-21 17:08:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1158872,2016-04-12 17:14:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1166453,2016-04-18 17:11:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1176033,2016-04-25 17:11:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1150261,2016-04-05 17:13:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1151909,2016-04-06 17:10:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1184800,2016-05-02 17:12:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1168776,2016-04-19 17:11:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1180986,2016-04-28 17:13:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1148593,2016-04-04 17:07:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1189842,2016-05-05 17:17:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1186478,2016-05-03 17:12:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1160718,2016-04-13 17:12:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1234046,2016-06-09 18:11:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1187908,2016-05-04 15:31:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1225040,2016-06-03 07:23:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1175964,2016-04-25 16:57:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1221466,2016-05-31 18:12:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1161553,2016-04-14 08:23:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1224105,2016-06-02 12:35:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1170412,2016-04-20 16:24:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1148464,2016-04-04 16:29:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1168599,2016-04-19 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1172073,2016-04-21 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1206447,2016-05-18 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1202920,2016-05-16 16:24:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1166303,2016-04-18 16:28:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1235334,2016-06-10 16:32:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1250553,2016-06-22 16:24:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1194951,2016-05-10 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1221083,2016-05-31 16:29:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1160556,2016-04-13 16:28:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1200465,2016-05-13 16:25:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1218356,2016-05-27 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1184639,2016-05-02 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1158738,2016-04-12 16:28:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1242809,2016-06-16 13:14:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1246779,2016-06-20 12:11:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1235076,2016-06-10 13:13:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1237475,2016-06-13 11:45:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1218359,2016-05-27 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1221081,2016-05-31 16:28:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1148465,2016-04-04 16:29:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1198665,2016-05-12 16:08:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1204663,2016-05-17 16:09:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1216920,2016-05-26 16:55:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1162193,2016-04-14 16:09:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1215200,2016-05-25 16:07:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1168603,2016-04-19 16:29:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1175856,2016-04-25 16:07:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1156921,2016-04-11 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1185886,2016-05-03 09:55:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1149729,2016-04-05 10:16:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1210088,2016-05-20 19:18:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1212092,2016-05-23 17:08:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1148855,2016-04-04 18:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1243196,2016-06-16 17:14:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1166460,2016-04-18 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1215367,2016-05-25 17:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1157388,2016-04-11 18:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1216997,2016-05-26 17:14:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1238093,2016-06-13 17:50:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1155077,2016-04-08 17:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1163983,2016-04-15 17:16:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1162403,2016-04-14 17:15:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1233860,2016-06-09 17:17:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1173805,2016-04-22 18:17:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1228690,2016-06-06 17:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1213732,2016-05-24 17:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1151919,2016-04-06 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1170589,2016-04-20 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1239941,2016-06-14 18:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1179394,2016-04-27 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1172429,2016-04-21 18:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1146254,2016-04-01 17:20:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1160721,2016-04-13 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1258107,2016-06-28 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1153584,2016-04-07 17:15:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1177726,2016-04-26 17:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1256469,2016-06-27 17:17:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1241464,2016-06-15 17:12:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1252341,2016-06-23 17:13:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1222872,2016-06-01 17:18:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1250723,2016-06-22 17:11:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1248965,2016-06-21 17:02:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1242626,2016-06-16 10:50:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1233923,2016-06-09 17:36:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1244022,2016-06-17 08:44:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1208958,2016-05-20 08:19:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1205729,2016-05-18 08:16:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1199703,2016-05-13 08:19:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1161537,2016-04-14 08:16:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1154335,2016-04-08 08:21:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1152679,2016-04-07 08:14:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1181680,2016-04-29 08:17:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1219023,2016-05-28 15:31:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1202232,2016-05-16 08:23:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1147651,2016-04-04 08:19:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1194098,2016-05-10 08:13:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1176828,2016-04-26 08:16:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1212819,2016-05-24 08:15:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1203896,2016-05-17 08:21:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1165513,2016-04-18 08:20:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1190492,2016-05-06 08:16:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1163118,2016-04-15 08:15:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1192427,2016-05-09 08:19:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1158004,2016-04-12 08:21:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1145482,2016-04-01 08:16:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1156231,2016-04-11 08:17:00.000000 UTC,Subscriber,Mezes,83,83,Mezes Park,Redwood City
Subscriber,1199751,2016-05-13 08:32:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1168444,2016-04-19 15:00:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1193935,2016-05-10 07:22:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1224929,2016-06-02 23:32:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1211624,2016-05-23 10:51:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1171231,2016-04-21 07:36:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1167848,2016-04-19 09:52:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1170192,2016-04-20 13:12:00.000000 UTC,Subscriber,Redwood City Public Library,24,24,Redwood City Public Library,Redwood City
Subscriber,1206285,2016-05-18 13:10:00.000000 UTC,Subscriber,Redwood City Public Library,24,24,Redwood City Public Library,Redwood City
Subscriber,1224496,2016-06-02 17:14:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1181291,2016-04-28 19:03:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1197164,2016-05-11 18:09:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1155332,2016-04-08 19:05:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1152233,2016-04-06 19:06:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1172378,2016-04-21 17:57:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1150464,2016-04-05 18:12:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1161076,2016-04-13 19:05:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1188000,2016-05-04 16:27:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1200852,2016-05-13 18:37:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1218645,2016-05-27 18:33:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1217260,2016-05-26 19:06:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1195325,2016-05-10 18:04:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1172507,2016-04-21 18:41:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1199204,2016-05-12 18:36:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1198731,2016-05-12 16:28:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1153600,2016-04-07 17:18:00.000000 UTC,Subscriber,Stanford in Redwood City,25,25,Stanford in Redwood City,Redwood City
Subscriber,1178059,2016-04-26 18:47:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1226180,2016-06-03 17:34:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1160788,2016-04-13 17:29:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1226888,2016-06-04 16:22:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1201059,2016-05-14 11:26:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1173138,2016-04-22 09:31:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1192055,2016-05-08 18:11:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1190080,2016-05-05 18:35:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1220838,2016-05-31 12:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1206218,2016-05-18 12:04:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1170116,2016-04-20 12:03:00.000000 UTC,Subscriber,San Mateo County Center,23,23,San Mateo County Center,Redwood City
Subscriber,1174365,2016-04-24 00:00:00.000000 UTC,Subscriber,Kaiser Hospital,26,26,Redwood City Medical Center,Redwood City
Subscriber,1150961,2016-04-06 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1175036,2016-04-25 08:01:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1149273,2016-04-05 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1157905,2016-04-12 07:57:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1180019,2016-04-28 07:56:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1257074,2016-06-28 07:33:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1149381,2016-04-05 08:26:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
Subscriber,1216150,2016-05-26 08:32:00.000000 UTC,Subscriber,Redwood City Caltrain Station,22,22,Redwood City Caltrain Station,Redwood City
